"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PRT","CPI","TOT","AGRWTH","M","1992-09",9.564383,
"PRT","CPI","TOT","AGRWTH","M","1992-10",9.332087,
"PRT","CPI","TOT","AGRWTH","M","1992-11",9.16069,
"PRT","CPI","TOT","AGRWTH","M","1992-12",8.928537,
"PRT","CPI","TOT","AGRWTH","M","1993-01",8.603515,
"PRT","CPI","TOT","AGRWTH","M","1993-02",8.154402,
"PRT","CPI","TOT","AGRWTH","M","1993-03",7.5598,
"PRT","CPI","TOT","AGRWTH","M","1993-04",6.549891,
"PRT","CPI","TOT","AGRWTH","M","1993-05",6.125849,
"PRT","CPI","TOT","AGRWTH","M","1993-06",5.952166,
"PRT","CPI","TOT","AGRWTH","M","1993-07",6.1208,
"PRT","CPI","TOT","AGRWTH","M","1993-08",6.057788,
"PRT","CPI","TOT","AGRWTH","M","1993-09",6.34285,
"PRT","CPI","TOT","AGRWTH","M","1993-10",6.543738,
"PRT","CPI","TOT","AGRWTH","M","1993-11",6.852404,
"PRT","CPI","TOT","AGRWTH","M","1993-12",6.710887,
"PRT","CPI","TOT","AGRWTH","M","1994-01",6.485082,
"PRT","CPI","TOT","AGRWTH","M","1994-02",6.277802,
"PRT","CPI","TOT","AGRWTH","M","1994-03",6.094092,
"PRT","CPI","TOT","AGRWTH","M","1994-04",6.094111,
"PRT","CPI","TOT","AGRWTH","M","1994-05",5.837087,
"PRT","CPI","TOT","AGRWTH","M","1994-06",5.743761,
"PRT","CPI","TOT","AGRWTH","M","1994-07",5.304043,
"PRT","CPI","TOT","AGRWTH","M","1994-08",5.091375,
"PRT","CPI","TOT","AGRWTH","M","1994-09",4.888628,
"PRT","CPI","TOT","AGRWTH","M","1994-10",4.733876,
"PRT","CPI","TOT","AGRWTH","M","1994-11",4.289156,
"PRT","CPI","TOT","AGRWTH","M","1994-12",4.339538,
"PRT","CPI","TOT","AGRWTH","M","1995-01",4.554089,
"PRT","CPI","TOT","AGRWTH","M","1995-02",4.574769,
"PRT","CPI","TOT","AGRWTH","M","1995-03",4.822723,
"PRT","CPI","TOT","AGRWTH","M","1995-04",4.682501,
"PRT","CPI","TOT","AGRWTH","M","1995-05",4.367312,
"PRT","CPI","TOT","AGRWTH","M","1995-06",3.99897,
"PRT","CPI","TOT","AGRWTH","M","1995-07",3.857219,
"PRT","CPI","TOT","AGRWTH","M","1995-08",4.095547,
"PRT","CPI","TOT","AGRWTH","M","1995-09",4.14149,
"PRT","CPI","TOT","AGRWTH","M","1995-10",4.096817,
"PRT","CPI","TOT","AGRWTH","M","1995-11",3.967748,
"PRT","CPI","TOT","AGRWTH","M","1995-12",3.54584,
"PRT","CPI","TOT","AGRWTH","M","1996-01",2.562376,
"PRT","CPI","TOT","AGRWTH","M","1996-02",2.580555,
"PRT","CPI","TOT","AGRWTH","M","1996-03",2.466284,
"PRT","CPI","TOT","AGRWTH","M","1996-04",2.846206,
"PRT","CPI","TOT","AGRWTH","M","1996-05",3.313355,
"PRT","CPI","TOT","AGRWTH","M","1996-06",3.486068,
"PRT","CPI","TOT","AGRWTH","M","1996-07",3.605639,
"PRT","CPI","TOT","AGRWTH","M","1996-08",3.479789,
"PRT","CPI","TOT","AGRWTH","M","1996-09",3.32887,
"PRT","CPI","TOT","AGRWTH","M","1996-10",2.918712,
"PRT","CPI","TOT","AGRWTH","M","1996-11",3.036201,
"PRT","CPI","TOT","AGRWTH","M","1996-12",3.191212,
"PRT","CPI","TOT","AGRWTH","M","1997-01",3.335217,
"PRT","CPI","TOT","AGRWTH","M","1997-02",2.905812,
"PRT","CPI","TOT","AGRWTH","M","1997-03",2.677721,
"PRT","CPI","TOT","AGRWTH","M","1997-04",2.023052,
"PRT","CPI","TOT","AGRWTH","M","1997-05",2.257674,
"PRT","CPI","TOT","AGRWTH","M","1997-06",2.03584,
"PRT","CPI","TOT","AGRWTH","M","1997-07",1.91334,
"PRT","CPI","TOT","AGRWTH","M","1997-08",2.102849,
"PRT","CPI","TOT","AGRWTH","M","1997-09",2.049449,
"PRT","CPI","TOT","AGRWTH","M","1997-10",2.050579,
"PRT","CPI","TOT","AGRWTH","M","1997-11",2.266946,
"PRT","CPI","TOT","AGRWTH","M","1997-12",2.459151,
"PRT","CPI","TOT","AGRWTH","M","1998-01",1.978808,
"PRT","CPI","TOT","AGRWTH","M","1998-02",1.760054,
"PRT","CPI","TOT","AGRWTH","M","1998-03",1.900664,
"PRT","CPI","TOT","AGRWTH","M","1998-04",2.46396,
"PRT","CPI","TOT","AGRWTH","M","1998-05",2.479786,
"PRT","CPI","TOT","AGRWTH","M","1998-06",2.882149,
"PRT","CPI","TOT","AGRWTH","M","1998-07",3.067476,
"PRT","CPI","TOT","AGRWTH","M","1998-08",2.593387,
"PRT","CPI","TOT","AGRWTH","M","1998-09",2.535174,
"PRT","CPI","TOT","AGRWTH","M","1998-10",2.957111,
"PRT","CPI","TOT","AGRWTH","M","1998-11",3.054501,
"PRT","CPI","TOT","AGRWTH","M","1998-12",3.175018,
"PRT","CPI","TOT","AGRWTH","M","1999-01",2.696867,
"PRT","CPI","TOT","AGRWTH","M","1999-02",2.776368,
"PRT","CPI","TOT","AGRWTH","M","1999-03",2.938072,
"PRT","CPI","TOT","AGRWTH","M","1999-04",2.858373,
"PRT","CPI","TOT","AGRWTH","M","1999-05",2.342736,
"PRT","CPI","TOT","AGRWTH","M","1999-06",2.36823,
"PRT","CPI","TOT","AGRWTH","M","1999-07",2.132954,
"PRT","CPI","TOT","AGRWTH","M","1999-08",1.956296,
"PRT","CPI","TOT","AGRWTH","M","1999-09",2.055428,
"PRT","CPI","TOT","AGRWTH","M","1999-10",1.971519,
"PRT","CPI","TOT","AGRWTH","M","1999-11",2.063485,
"PRT","CPI","TOT","AGRWTH","M","1999-12",1.957778,
"PRT","CPI","TOT","AGRWTH","M","2000-01",2.094064,
"PRT","CPI","TOT","AGRWTH","M","2000-02",1.828184,
"PRT","CPI","TOT","AGRWTH","M","2000-03",1.547905,
"PRT","CPI","TOT","AGRWTH","M","2000-04",2.082461,
"PRT","CPI","TOT","AGRWTH","M","2000-05",2.535863,
"PRT","CPI","TOT","AGRWTH","M","2000-06",2.891107,
"PRT","CPI","TOT","AGRWTH","M","2000-07",3.252349,
"PRT","CPI","TOT","AGRWTH","M","2000-08",3.454046,
"PRT","CPI","TOT","AGRWTH","M","2000-09",3.383684,
"PRT","CPI","TOT","AGRWTH","M","2000-10",3.520461,
"PRT","CPI","TOT","AGRWTH","M","2000-11",3.733768,
"PRT","CPI","TOT","AGRWTH","M","2000-12",3.861063,
"PRT","CPI","TOT","AGRWTH","M","2001-01",4.447762,
"PRT","CPI","TOT","AGRWTH","M","2001-02",4.815338,
"PRT","CPI","TOT","AGRWTH","M","2001-03",5.116537,
"PRT","CPI","TOT","AGRWTH","M","2001-04",4.491509,
"PRT","CPI","TOT","AGRWTH","M","2001-05",4.774983,
"PRT","CPI","TOT","AGRWTH","M","2001-06",4.525285,
"PRT","CPI","TOT","AGRWTH","M","2001-07",4.300104,
"PRT","CPI","TOT","AGRWTH","M","2001-08",4.058498,
"PRT","CPI","TOT","AGRWTH","M","2001-09",4.116131,
"PRT","CPI","TOT","AGRWTH","M","2001-10",4.095398,
"PRT","CPI","TOT","AGRWTH","M","2001-11",3.965979,
"PRT","CPI","TOT","AGRWTH","M","2001-12",3.783935,
"PRT","CPI","TOT","AGRWTH","M","2002-01",3.568924,
"PRT","CPI","TOT","AGRWTH","M","2002-02",3.263197,
"PRT","CPI","TOT","AGRWTH","M","2002-03",3.25552,
"PRT","CPI","TOT","AGRWTH","M","2002-04",3.509415,
"PRT","CPI","TOT","AGRWTH","M","2002-05",3.328489,
"PRT","CPI","TOT","AGRWTH","M","2002-06",3.392309,
"PRT","CPI","TOT","AGRWTH","M","2002-07",3.453135,
"PRT","CPI","TOT","AGRWTH","M","2002-08",3.729226,
"PRT","CPI","TOT","AGRWTH","M","2002-09",3.704616,
"PRT","CPI","TOT","AGRWTH","M","2002-10",3.970416,
"PRT","CPI","TOT","AGRWTH","M","2002-11",4.032672,
"PRT","CPI","TOT","AGRWTH","M","2002-12",3.972306,
"PRT","CPI","TOT","AGRWTH","M","2003-01",3.959574,
"PRT","CPI","TOT","AGRWTH","M","2003-02",4.122563,
"PRT","CPI","TOT","AGRWTH","M","2003-03",3.748025,
"PRT","CPI","TOT","AGRWTH","M","2003-04",3.703938,
"PRT","CPI","TOT","AGRWTH","M","2003-05",3.604305,
"PRT","CPI","TOT","AGRWTH","M","2003-06",3.265986,
"PRT","CPI","TOT","AGRWTH","M","2003-07",2.786768,
"PRT","CPI","TOT","AGRWTH","M","2003-08",2.760989,
"PRT","CPI","TOT","AGRWTH","M","2003-09",3.016256,
"PRT","CPI","TOT","AGRWTH","M","2003-10",2.912513,
"PRT","CPI","TOT","AGRWTH","M","2003-11",2.455228,
"PRT","CPI","TOT","AGRWTH","M","2003-12",2.373069,
"PRT","CPI","TOT","AGRWTH","M","2004-01",2.228231,
"PRT","CPI","TOT","AGRWTH","M","2004-02",2.089684,
"PRT","CPI","TOT","AGRWTH","M","2004-03",2.25405,
"PRT","CPI","TOT","AGRWTH","M","2004-04",2.336807,
"PRT","CPI","TOT","AGRWTH","M","2004-05",2.429179,
"PRT","CPI","TOT","AGRWTH","M","2004-06",2.664469,
"PRT","CPI","TOT","AGRWTH","M","2004-07",2.772003,
"PRT","CPI","TOT","AGRWTH","M","2004-08",2.364779,
"PRT","CPI","TOT","AGRWTH","M","2004-09",2.089827,
"PRT","CPI","TOT","AGRWTH","M","2004-10",2.193136,
"PRT","CPI","TOT","AGRWTH","M","2004-11",2.467368,
"PRT","CPI","TOT","AGRWTH","M","2004-12",2.487586,
"PRT","CPI","TOT","AGRWTH","M","2005-01",2.016158,
"PRT","CPI","TOT","AGRWTH","M","2005-02",2.127583,
"PRT","CPI","TOT","AGRWTH","M","2005-03",2.240402,
"PRT","CPI","TOT","AGRWTH","M","2005-04",2.067848,
"PRT","CPI","TOT","AGRWTH","M","2005-05",1.827197,
"PRT","CPI","TOT","AGRWTH","M","2005-06",1.623549,
"PRT","CPI","TOT","AGRWTH","M","2005-07",2.122298,
"PRT","CPI","TOT","AGRWTH","M","2005-08",2.591498,
"PRT","CPI","TOT","AGRWTH","M","2005-09",2.870381,
"PRT","CPI","TOT","AGRWTH","M","2005-10",2.68908,
"PRT","CPI","TOT","AGRWTH","M","2005-11",2.559407,
"PRT","CPI","TOT","AGRWTH","M","2005-12",2.580887,
"PRT","CPI","TOT","AGRWTH","M","2006-01",2.702257,
"PRT","CPI","TOT","AGRWTH","M","2006-02",2.956885,
"PRT","CPI","TOT","AGRWTH","M","2006-03",3.90088,
"PRT","CPI","TOT","AGRWTH","M","2006-04",3.732145,
"PRT","CPI","TOT","AGRWTH","M","2006-05",3.745714,
"PRT","CPI","TOT","AGRWTH","M","2006-06",3.671601,
"PRT","CPI","TOT","AGRWTH","M","2006-07",3.120764,
"PRT","CPI","TOT","AGRWTH","M","2006-08",2.848878,
"PRT","CPI","TOT","AGRWTH","M","2006-09",3.080175,
"PRT","CPI","TOT","AGRWTH","M","2006-10",2.67269,
"PRT","CPI","TOT","AGRWTH","M","2006-11",2.382206,
"PRT","CPI","TOT","AGRWTH","M","2006-12",2.507948,
"PRT","CPI","TOT","AGRWTH","M","2007-01",2.572635,
"PRT","CPI","TOT","AGRWTH","M","2007-02",2.345208,
"PRT","CPI","TOT","AGRWTH","M","2007-03",2.331814,
"PRT","CPI","TOT","AGRWTH","M","2007-04",2.736089,
"PRT","CPI","TOT","AGRWTH","M","2007-05",2.445445,
"PRT","CPI","TOT","AGRWTH","M","2007-06",2.440993,
"PRT","CPI","TOT","AGRWTH","M","2007-07",2.382638,
"PRT","CPI","TOT","AGRWTH","M","2007-08",2.055534,
"PRT","CPI","TOT","AGRWTH","M","2007-09",2.086204,
"PRT","CPI","TOT","AGRWTH","M","2007-10",2.575126,
"PRT","CPI","TOT","AGRWTH","M","2007-11",2.791909,
"PRT","CPI","TOT","AGRWTH","M","2007-12",2.680872,
"PRT","CPI","TOT","AGRWTH","M","2008-01",2.832532,
"PRT","CPI","TOT","AGRWTH","M","2008-02",2.85986,
"PRT","CPI","TOT","AGRWTH","M","2008-03",3.095335,
"PRT","CPI","TOT","AGRWTH","M","2008-04",2.481438,
"PRT","CPI","TOT","AGRWTH","M","2008-05",2.780724,
"PRT","CPI","TOT","AGRWTH","M","2008-06",3.348869,
"PRT","CPI","TOT","AGRWTH","M","2008-07",3.048058,
"PRT","CPI","TOT","AGRWTH","M","2008-08",3.015136,
"PRT","CPI","TOT","AGRWTH","M","2008-09",3.10377,
"PRT","CPI","TOT","AGRWTH","M","2008-10",2.38168,
"PRT","CPI","TOT","AGRWTH","M","2008-11",1.377075,
"PRT","CPI","TOT","AGRWTH","M","2008-12",0.7801126,
"PRT","CPI","TOT","AGRWTH","M","2009-01",0.2589152,
"PRT","CPI","TOT","AGRWTH","M","2009-02",0.195799,
"PRT","CPI","TOT","AGRWTH","M","2009-03",-0.4812846,
"PRT","CPI","TOT","AGRWTH","M","2009-04",-0.5438964,
"PRT","CPI","TOT","AGRWTH","M","2009-05",-1.171351,
"PRT","CPI","TOT","AGRWTH","M","2009-06",-1.590007,
"PRT","CPI","TOT","AGRWTH","M","2009-07",-1.542835,
"PRT","CPI","TOT","AGRWTH","M","2009-08",-1.330208,
"PRT","CPI","TOT","AGRWTH","M","2009-09",-1.664839,
"PRT","CPI","TOT","AGRWTH","M","2009-10",-1.457387,
"PRT","CPI","TOT","AGRWTH","M","2009-11",-0.5912017,
"PRT","CPI","TOT","AGRWTH","M","2009-12",-0.04635819,
"PRT","CPI","TOT","AGRWTH","M","2010-01",0.1161024,
"PRT","CPI","TOT","AGRWTH","M","2010-02",0.2030159,
"PRT","CPI","TOT","AGRWTH","M","2010-03",0.5665478,
"PRT","CPI","TOT","AGRWTH","M","2010-04",0.7241472,
"PRT","CPI","TOT","AGRWTH","M","2010-05",1.058207,
"PRT","CPI","TOT","AGRWTH","M","2010-06",1.174661,
"PRT","CPI","TOT","AGRWTH","M","2010-07",1.8882,
"PRT","CPI","TOT","AGRWTH","M","2010-08",1.980456,
"PRT","CPI","TOT","AGRWTH","M","2010-09",1.970145,
"PRT","CPI","TOT","AGRWTH","M","2010-10",2.347697,
"PRT","CPI","TOT","AGRWTH","M","2010-11",2.286047,
"PRT","CPI","TOT","AGRWTH","M","2010-12",2.515289,
"PRT","CPI","TOT","AGRWTH","M","2011-01",3.603672,
"PRT","CPI","TOT","AGRWTH","M","2011-02",3.563457,
"PRT","CPI","TOT","AGRWTH","M","2011-03",4.022748,
"PRT","CPI","TOT","AGRWTH","M","2011-04",4.037376,
"PRT","CPI","TOT","AGRWTH","M","2011-05",3.843368,
"PRT","CPI","TOT","AGRWTH","M","2011-06",3.405454,
"PRT","CPI","TOT","AGRWTH","M","2011-07",3.152364,
"PRT","CPI","TOT","AGRWTH","M","2011-08",2.905548,
"PRT","CPI","TOT","AGRWTH","M","2011-09",3.555239,
"PRT","CPI","TOT","AGRWTH","M","2011-10",4.198687,
"PRT","CPI","TOT","AGRWTH","M","2011-11",3.933859,
"PRT","CPI","TOT","AGRWTH","M","2011-12",3.611973,
"PRT","CPI","TOT","AGRWTH","M","2012-01",3.510754,
"PRT","CPI","TOT","AGRWTH","M","2012-02",3.599862,
"PRT","CPI","TOT","AGRWTH","M","2012-03",3.14852,
"PRT","CPI","TOT","AGRWTH","M","2012-04",3.005106,
"PRT","CPI","TOT","AGRWTH","M","2012-05",2.696853,
"PRT","CPI","TOT","AGRWTH","M","2012-06",2.710317,
"PRT","CPI","TOT","AGRWTH","M","2012-07",2.771004,
"PRT","CPI","TOT","AGRWTH","M","2012-08",3.076716,
"PRT","CPI","TOT","AGRWTH","M","2012-09",2.880633,
"PRT","CPI","TOT","AGRWTH","M","2012-10",2.130401,
"PRT","CPI","TOT","AGRWTH","M","2012-11",1.889436,
"PRT","CPI","TOT","AGRWTH","M","2012-12",1.91921,
"PRT","CPI","TOT","AGRWTH","M","2013-01",0.1748393,
"PRT","CPI","TOT","AGRWTH","M","2013-02",-0.0262552,
"PRT","CPI","TOT","AGRWTH","M","2013-03",0.4541689,
"PRT","CPI","TOT","AGRWTH","M","2013-04",0.1831484,
"PRT","CPI","TOT","AGRWTH","M","2013-05",0.7072009,
"PRT","CPI","TOT","AGRWTH","M","2013-06",0.9800388,
"PRT","CPI","TOT","AGRWTH","M","2013-07",0.7579247,
"PRT","CPI","TOT","AGRWTH","M","2013-08",0.153405,
"PRT","CPI","TOT","AGRWTH","M","2013-09",0.1155862,
"PRT","CPI","TOT","AGRWTH","M","2013-10",-0.2463421,
"PRT","CPI","TOT","AGRWTH","M","2013-11",-0.1534537,
"PRT","CPI","TOT","AGRWTH","M","2013-12",0.1952814,
"PRT","CPI","TOT","AGRWTH","M","2014-01",0.05851434,
"PRT","CPI","TOT","AGRWTH","M","2014-02",-0.08282661,
"PRT","CPI","TOT","AGRWTH","M","2014-03",-0.365667,
"PRT","CPI","TOT","AGRWTH","M","2014-04",-0.1410844,
"PRT","CPI","TOT","AGRWTH","M","2014-05",-0.4384007,
"PRT","CPI","TOT","AGRWTH","M","2014-06",-0.4193392,
"PRT","CPI","TOT","AGRWTH","M","2014-07",-0.8724599,
"PRT","CPI","TOT","AGRWTH","M","2014-08",-0.3593989,
"PRT","CPI","TOT","AGRWTH","M","2014-09",-0.3732309,
"PRT","CPI","TOT","AGRWTH","M","2014-10",0.003983072,
"PRT","CPI","TOT","AGRWTH","M","2014-11",0.0189617,
"PRT","CPI","TOT","AGRWTH","M","2014-12",-0.3569866,
"PRT","CPI","TOT","AGRWTH","M","2015-01",-0.3932284,
"PRT","CPI","TOT","AGRWTH","M","2015-02",-0.2072382,
"PRT","CPI","TOT","AGRWTH","M","2015-03",0.3101626,
"PRT","CPI","TOT","AGRWTH","M","2015-04",0.3979822,
"PRT","CPI","TOT","AGRWTH","M","2015-05",0.9543829,
"PRT","CPI","TOT","AGRWTH","M","2015-06",0.8023893,
"PRT","CPI","TOT","AGRWTH","M","2015-07",0.7668635,
"PRT","CPI","TOT","AGRWTH","M","2015-08",0.658093,
"PRT","CPI","TOT","AGRWTH","M","2015-09",0.8751336,
"PRT","CPI","TOT","AGRWTH","M","2015-10",0.6332832,
"PRT","CPI","TOT","AGRWTH","M","2015-11",0.6435777,
"PRT","CPI","TOT","AGRWTH","M","2015-12",0.3971858,
"PRT","CPI","TOT","AGRWTH","M","2016-01",0.7804512,
"PRT","CPI","TOT","AGRWTH","M","2016-02",0.4041939,
"PRT","CPI","TOT","AGRWTH","M","2016-03",0.449389,
"PRT","CPI","TOT","AGRWTH","M","2016-04",0.4756855,
"PRT","CPI","TOT","AGRWTH","M","2016-05",0.3325537,
"PRT","CPI","TOT","AGRWTH","M","2016-06",0.5461405,
"PRT","CPI","TOT","AGRWTH","M","2016-07",0.6108116,
"PRT","CPI","TOT","AGRWTH","M","2016-08",0.7236612,
"PRT","CPI","TOT","AGRWTH","M","2016-09",0.6298589,
"PRT","CPI","TOT","AGRWTH","M","2016-10",0.8845792,
"PRT","CPI","TOT","AGRWTH","M","2016-11",0.5750203,
"PRT","CPI","TOT","AGRWTH","M","2016-12",0.8777074,
"PRT","CPI","TOT","AGRWTH","M","2017-01",1.330856,
"PRT","CPI","TOT","AGRWTH","M","2017-02",1.552757,
"PRT","CPI","TOT","AGRWTH","M","2017-03",1.369849,
"PRT","CPI","TOT","AGRWTH","M","2017-04",1.978557,
"PRT","CPI","TOT","AGRWTH","M","2017-05",1.450715,
"PRT","CPI","TOT","AGRWTH","M","2017-06",0.9085641,
"PRT","CPI","TOT","AGRWTH","M","2017-07",0.901756,
"PRT","CPI","TOT","AGRWTH","M","2017-08",1.135665,
"PRT","CPI","TOT","AGRWTH","M","2017-09",1.389613,
"PRT","CPI","TOT","AGRWTH","M","2017-10",1.391736,
"PRT","CPI","TOT","AGRWTH","M","2017-11",1.549593,
"PRT","CPI","TOT","AGRWTH","M","2017-12",1.466212,
"PRT","CPI","TOT","AGRWTH","M","2018-01",1.031868,
"PRT","CPI","TOT","AGRWTH","M","2018-02",0.5772307,
"PRT","CPI","TOT","AGRWTH","M","2018-03",0.6883623,
"PRT","CPI","TOT","AGRWTH","M","2018-04",0.3965452,
"PRT","CPI","TOT","AGRWTH","M","2018-05",1.043151,
"PRT","CPI","TOT","AGRWTH","M","2018-06",1.516538,
"PRT","CPI","TOT","AGRWTH","M","2018-07",1.575729,
"PRT","CPI","TOT","AGRWTH","M","2018-08",1.216979,
"PRT","CPI","TOT","AGRWTH","M","2018-09",1.397746,
"PRT","CPI","TOT","AGRWTH","M","2018-10",0.9586179,
"PRT","CPI","TOT","AGRWTH","M","2018-11",0.8581024,
"PRT","CPI","TOT","AGRWTH","M","2018-12",0.6642454,
"PRT","CPI","TOT","AGRWTH","M","2019-01",0.4758354,
"PRT","CPI","TOT","AGRWTH","M","2019-02",0.9394077,
"PRT","CPI","TOT","AGRWTH","M","2019-03",0.8465701,
"PRT","CPI","TOT","AGRWTH","M","2019-04",0.7706906,
"PRT","CPI","TOT","AGRWTH","M","2019-05",0.4212041,
"PRT","CPI","TOT","AGRWTH","M","2019-06",0.3873739,
"PRT","CPI","TOT","AGRWTH","M","2019-07",-0.3154666,
"PRT","CPI","TOT","AGRWTH","M","2019-08",-0.08519042,
"PRT","CPI","TOT","AGRWTH","M","2019-09",-0.1120014,
"PRT","CPI","TOT","AGRWTH","M","2019-10",0.01533022,
"PRT","CPI","TOT","AGRWTH","M","2019-11",0.3166445,
"PRT","CPI","TOT","AGRWTH","M","2019-12",0.4196492,
"PRT","CPI","TOT","AGRWTH","M","2020-01",0.7997188,
"PRT","CPI","TOT","AGRWTH","M","2020-02",0.3797035,
"PRT","CPI","TOT","AGRWTH","M","2020-03",0.04711765,
"PRT","CPI","TOT","AGRWTH","M","2020-04",-0.218923,
"PRT","CPI","TOT","AGRWTH","M","2020-05",-0.7242223,
"PRT","CPI","TOT","AGRWTH","M","2020-06",0.1251242,
"PRT","CPI","TOT","AGRWTH","M","2020-07",0.142264,
"PRT","CPI","TOT","AGRWTH","M","2020-08",-0.01162678,
"PRT","CPI","TOT","AGRWTH","M","2020-09",-0.1399191,
"PRT","CPI","TOT","AGRWTH","M","2020-10",-0.07184941,
"PRT","CPI","TOT","AGRWTH","M","2020-11",-0.2206637,
"PRT","CPI","TOT","AGRWTH","M","2020-12",-0.2296024,
"PRT","CPI","TOT","AGRWTH","M","2021-01",0.301269,
"PRT","CPI","TOT","AGRWTH","M","2021-02",0.4816082,
"PRT","CPI","TOT","AGRWTH","M","2021-03",0.4546154,
"PRT","CPI","TOT","AGRWTH","M","2021-04",0.5528197,
"PRT","CPI","TOT","AGRWTH","M","2021-05",1.244394,
"PRT","CPI","TOT","AGRWTH","M","2021-06",0.5075029,
"PRT","CPI","TOT","AGRWTH","M","2021-07",1.46604,
"PRT","CPI","TOT","AGRWTH","M","2021-08",1.535882,
"PRT","CPI","TOT","AGRWTH","M","2021-09",1.478887,
"PRT","CPI","TOT","AGRWTH","M","2021-10",1.83108,
"PRT","CPI","TOT","AGRWTH","M","2021-11",2.583629,
"PRT","CPI","TOT","AGRWTH","M","2021-12",2.744237,
"PRT","CPI","TOT","AGRWTH","M","2022-01",3.33974,
"SVK","CPI","TOT","AGRWTH","M","1992-01",26.61823,
"SVK","CPI","TOT","AGRWTH","M","1992-02",16.69703,
"SVK","CPI","TOT","AGRWTH","M","1992-03",10.38439,
"SVK","CPI","TOT","AGRWTH","M","1992-04",9.618669,
"SVK","CPI","TOT","AGRWTH","M","1992-05",7.816862,
"SVK","CPI","TOT","AGRWTH","M","1992-06",4.986301,
"SVK","CPI","TOT","AGRWTH","M","1992-07",5.288986,
"SVK","CPI","TOT","AGRWTH","M","1992-08",5.480196,
"SVK","CPI","TOT","AGRWTH","M","1992-09",7.158351,
"SVK","CPI","TOT","AGRWTH","M","1992-10",9.798585,
"SVK","CPI","TOT","AGRWTH","M","1992-11",9.737827,
"SVK","CPI","TOT","AGRWTH","M","1992-12",8.771008,
"SVK","CPI","TOT","AGRWTH","M","1993-01",17.74507,
"SVK","CPI","TOT","AGRWTH","M","1993-02",19.33944,
"SVK","CPI","TOT","AGRWTH","M","1993-03",20.42365,
"SVK","CPI","TOT","AGRWTH","M","1993-04",21.73551,
"SVK","CPI","TOT","AGRWTH","M","1993-05",22.05091,
"SVK","CPI","TOT","AGRWTH","M","1993-06",23.52641,
"SVK","CPI","TOT","AGRWTH","M","1993-07",23.94272,
"SVK","CPI","TOT","AGRWTH","M","1993-08",26.075,
"SVK","CPI","TOT","AGRWTH","M","1993-09",27.0585,
"SVK","CPI","TOT","AGRWTH","M","1993-10",26.28691,
"SVK","CPI","TOT","AGRWTH","M","1993-11",25.54276,
"SVK","CPI","TOT","AGRWTH","M","1993-12",25.13216,
"SVK","CPI","TOT","AGRWTH","M","1994-01",16.33154,
"SVK","CPI","TOT","AGRWTH","M","1994-02",15.34749,
"SVK","CPI","TOT","AGRWTH","M","1994-03",14.71572,
"SVK","CPI","TOT","AGRWTH","M","1994-04",13.83381,
"SVK","CPI","TOT","AGRWTH","M","1994-05",13.90324,
"SVK","CPI","TOT","AGRWTH","M","1994-06",13.98503,
"SVK","CPI","TOT","AGRWTH","M","1994-07",13.55227,
"SVK","CPI","TOT","AGRWTH","M","1994-08",12.37579,
"SVK","CPI","TOT","AGRWTH","M","1994-09",12.30159,
"SVK","CPI","TOT","AGRWTH","M","1994-10",12.12516,
"SVK","CPI","TOT","AGRWTH","M","1994-11",11.6509,
"SVK","CPI","TOT","AGRWTH","M","1994-12",11.61897,
"SVK","CPI","TOT","AGRWTH","M","1995-01",11.72007,
"SVK","CPI","TOT","AGRWTH","M","1995-02",11.34749,
"SVK","CPI","TOT","AGRWTH","M","1995-03",11.18738,
"SVK","CPI","TOT","AGRWTH","M","1995-04",11.19096,
"SVK","CPI","TOT","AGRWTH","M","1995-05",11.01109,
"SVK","CPI","TOT","AGRWTH","M","1995-06",10.46447,
"SVK","CPI","TOT","AGRWTH","M","1995-07",10.79559,
"SVK","CPI","TOT","AGRWTH","M","1995-08",9.776398,
"SVK","CPI","TOT","AGRWTH","M","1995-09",8.663261,
"SVK","CPI","TOT","AGRWTH","M","1995-10",7.816264,
"SVK","CPI","TOT","AGRWTH","M","1995-11",7.54196,
"SVK","CPI","TOT","AGRWTH","M","1995-12",7.205071,
"SVK","CPI","TOT","AGRWTH","M","1996-01",6.342494,
"SVK","CPI","TOT","AGRWTH","M","1996-02",6.210526,
"SVK","CPI","TOT","AGRWTH","M","1996-03",6.190976,
"SVK","CPI","TOT","AGRWTH","M","1996-04",6.060606,
"SVK","CPI","TOT","AGRWTH","M","1996-05",6.03538,
"SVK","CPI","TOT","AGRWTH","M","1996-06",6.243496,
"SVK","CPI","TOT","AGRWTH","M","1996-07",5.458291,
"SVK","CPI","TOT","AGRWTH","M","1996-08",5.641026,
"SVK","CPI","TOT","AGRWTH","M","1996-09",5.161943,
"SVK","CPI","TOT","AGRWTH","M","1996-10",5.337361,
"SVK","CPI","TOT","AGRWTH","M","1996-11",5.315948,
"SVK","CPI","TOT","AGRWTH","M","1996-12",5.4,
"SVK","CPI","TOT","AGRWTH","M","1997-01",5.864811,
"SVK","CPI","TOT","AGRWTH","M","1997-02",5.946482,
"SVK","CPI","TOT","AGRWTH","M","1997-03",6.225296,
"SVK","CPI","TOT","AGRWTH","M","1997-04",6.502463,
"SVK","CPI","TOT","AGRWTH","M","1997-05",6.182532,
"SVK","CPI","TOT","AGRWTH","M","1997-06",6.268364,
